player_name,draft_year_x,height,wingspan,vertical,lane_agility,sprint_time,draft_year_y,gp,ts_pct,usg_pct,BPM
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,1.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,1.6
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,0.5
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,3.2
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-0.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-3.4
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-2.5
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-1.9
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-2.4
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-1.8
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,78,0.462,0.129,-3.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-1.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-0.8
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-0.9
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-2.7
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-0.5
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-0.6
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,0.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-0.2
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,1.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,1.6
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,0.5
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,3.2
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-0.3
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-3.4
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-2.5
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-1.9
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-2.4
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-1.8
john salmons,2002,77.5,82.25,30.5,11.35,3.25,2002.0,21,0.422,0.093,-3.3
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,36,0.428,0.213,-4.7
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,36,0.428,0.213,-5.1
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,36,0.428,0.213,-10.6
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,22,0.401,0.223,-4.7
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,22,0.401,0.223,-5.1
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,22,0.401,0.223,-10.6
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,8,0.351,0.253,-4.7
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,8,0.351,0.253,-5.1
tamar slay,2002,78.75,83.5,32.5,10.94,3.09,2002.0,8,0.351,0.253,-10.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,73,0.541,0.1639999999999999,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,81,0.5660000000000001,0.1639999999999999,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,62,0.524,0.215,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,37,0.5670000000000001,0.186,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,80,0.496,0.174,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,77,0.57,0.172,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,75,0.522,0.1969999999999999,-10.3
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-1.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-0.9
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-1.1
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-3.2
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-2.6
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-2.0
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-3.7
darius songaila,2002,80.0,85.0,24.5,11.69,3.52,2002.0,10,0.477,0.128,-10.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.53,0.214,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,55,0.536,0.2739999999999999,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,80,0.617,0.286,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,3,0.42,0.2769999999999999,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.637,0.256,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,79,0.6559999999999999,0.282,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,53,0.617,0.248,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,82,0.615,0.273,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,78,0.565,0.309,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,-4.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,1.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,4.8
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,1.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,1.0
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,-0.3
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,0.7
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,-1.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,0.1
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,1.9
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,47,0.541,0.251,-0.6
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,29,0.637,0.257,-1.4
amar'e stoudemire,2002,80.5,85.75,32.0,11.19,3.25,2002.0,29,0.637,0.257,0.1
